cust_id,총구매액,구매건수,평균구매액,최대구매액,구매상품종류1,내점일수,구매주기,봄-구매비율,여름-구매비율,가을-구매비율,겨울-구매비율,환불금액,환불건수,내점당구매액,내점당구매건수,주구매상품,주구매지점,구매 추세 기울기,화장품구매주기,식료품구매액비율,평균식료품구매액분위,고가상품구매율,베스트셀러구매비율,환불비율,스타킹구매건수,고객등급,평일방문비율,평균대비구매비중,주환불상품,남성포함상품구매건수,여성키워드상품구매건수,다양한 매장 방문,가격선호도,라이프 스타일(평균),라이프 스타일(건수),주구매 요일,선호방문계절,선호방문월,행사상품구매수,저가상품구매율,요일 간 구매건수 편차,충동지수,남성용품구매건수,여성용품구매건수,하루 최고 구매 건수,만족도 떨어지는 제품 총 구입금액,만족도 떨어지는 제품 총 구매건수,가성비 제품 총 구입금액,휴면일수,취미용품 구매비율,아동용품 구매건수,명절식품비용,발렌타인,화이트,단독상품군구매율,endmonth,구매액표준편차,중복구매배수,의류_거래율(의류+식품+생활잡화),패션_대비_남성상품_거래율,패션_대비_여성상품_거래율,전체방문_중_환불방문(표준화),월_재방문율,시즌 마감 방문비율,상반기 구매비율,구매 추세,주구매지점재방문률,내점시마다 구매액의 일관성
1715,2654140,8,331768,22827500,6,6,19,0.75,0.0,0.0,0.25,26607500.0,2.0,442356.6666666667,1.3333333333333333,화장품,대전점,-0.14,14.0,0.07955119172311935,3.0,0.75,1.0,0.25,,수면고객,0.875,1.833949645673731,기초 화장품,,3.0,1,1.0,의류,화장품,화,spring,5,,0.38,0.5,0.16666666666666669,0,2,3,0.0,2,1111140.0,215,0.0,0.0,0.0,0.0,0.0,0.375,1.0,12380650.031441057,1.3333333333333333,0.3333333333333333,0.0,0.75,3.1611843193512303,0.09090909090909091,0.3333333333333333,1.0,-1.0,87.5,178880845886055.6
1716,97500,1,97500,97500,1,1,0,1.0,0.0,0.0,0.0,,,97500.0,1.0,젓갈/반찬,부산본점,-0.02,,1.0,3.0,0.0,0.0,0.0,,신규고객,1.0,0.06737025569607812,,,,1,1.0,식품,식품,월,spring,3,,0.0,1.0,1.0,0,0,1,,0,,301,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,-0.48535879389016523,0.0,0.0,1.0,-1.0,0.0,0.0
1717,205030100,147,1394763,64800000,57,59,6,0.1292517006802721,0.272108843537415,0.3741496598639456,0.22448979591836735,28490800.0,6.0,3475086.440677966,2.4915254237288136,기타,본  점,1.24,18.0,0.06445282912118758,5.0,0.21,0.4013605442176871,0.04081632653061224,,1등급고객,0.7142857142857143,141.6710796142817,이지캐주얼,3.0,22.0,2,2.0,가전,식품,목,fall,11,5.0,0.36,0.061224489795918366,0.01694915254237288,5,9,8,,0,68682800.0,0,0.014184397163120567,1.0,1311940.0,1.0,0.0,0.07482993197278912,0.7370673866910273,6468340.955926001,2.5789473684210527,0.4342105263157895,0.13953488372093023,0.6046511627906976,0.2563109918538474,1.0,0.6440677966101694,0.3401360544217687,0.31972789115646255,98.64,84186460470860.2
1718,4962600,4,1240650,4162500,2,2,2,0.0,0.0,0.0,1.0,,,2481300.0,2.0,차/커피,청량리점,-0.15,,0.12767500906782736,5.0,0.5,0.5,0.0,,신규고객,1.0,3.4290423683831515,,,,2,2.0,의류,식품,화,fall,1,1.0,0.25,0.5,0.5,0,0,2,4329000.0,2,4962600.0,349,0.0,1.0,0.0,0.0,0.0,1.0,0.12767500906782736,1961070.735593186,2.0,0.0,0.0,1.0,-0.48535879389016523,0.0,0.0,1.0,-1.0,25.0,3413995290000.0
1719,6328050,10,632805,5760000,6,2,91,0.0,0.4,0.0,0.6,,,3164025.0,5.0,기타,대전점,-0.15,0.0,0.032537669582256776,1.0,0.2,0.7,0.0,,수면고객,0.0,4.372536887769919,,,1.0,1,2.0,화장품,식품,토,fall,2,,0.6,1.0,0.5,0,0,6,,0,6209250.0,135,0.0,0.0,165900.0,0.0,0.0,0.4,1.0,1803141.2818945225,1.6666666666666667,0.0,0.0,1.0,-0.48535879389016523,0.0,0.0,0.6,-0.19999999999999996,90.0,8271232200625.0
1720,122324150,41,2983516,15840000,14,31,10,0.3170731707317073,0.1951219512195122,0.2682926829268293,0.21951219512195122,202440.0,2.0,3945940.3225806453,1.3225806451612903,화장품,본  점,0.02,28.0,0.0,1.0,0.56,0.34146341463414637,0.04878048780487805,,2등급고객,0.6829268292682927,84.52317193133757,상품군미지정,5.0,10.0,2,3.0,의류,의류,토,fall,3,1.0,0.15,0.26829268292682923,0.03225806451612903,0,1,3,,0,41936600.0,23,0.0,3.0,0.0,0.0,0.0,0.024390243902439025,0.3547986231663985,4173852.509929511,2.9285714285714284,0.7894736842105263,0.22727272727272727,0.5454545454545454,-0.13246752486680438,1.0,0.3548387096774194,0.5121951219512195,-0.024390243902439046,92.68,19655907811267.637
1721,14060000,3,4686667,10200000,2,2,87,0.6666666666666666,0.0,0.3333333333333333,0.0,,,7030000.0,1.5,기타,관악점,-0.03,,0.0,,1.0,0.3333333333333333,0.0,,수면고객,1.0,9.715136359865213,,,,1,3.0,의류,의류,수,spring,3,,0.0,1.0,0.5,0,1,2,,0,10800000.0,103,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4956463.793203107,1.5,1.0,0.0,0.5,-0.48535879389016523,0.0,1.0,0.6666666666666666,-0.3333333333333333,66.67,14212900000000.0
1722,127335470,322,395452,16000000,56,94,3,0.32919254658385094,0.11180124223602485,0.27639751552795033,0.2826086956521739,8025600.0,9.0,1354632.6595744682,3.425531914893617,농산물,본  점,-0.9,27.0,0.1639801541550049,3.0,0.09,0.6956521739130435,0.027950310559006212,1.0,vip고객,0.6645962732919255,87.98587869825933,어덜트,1.0,11.0,1,1.0,예체능,식품,수,fall,3,,0.6,0.13975155279503107,0.010638297872340425,2,29,10,14162200.0,6,63633870.0,0,0.003194888178913738,3.0,100200.0,0.0,0.0,0.015527950310559006,0.4934640756420815,1438292.1455087136,5.75,0.036036036036036036,0.01694915254237288,0.288135593220339,0.32929445481269976,0.7272727272727273,1.0212765957446808,0.6304347826086957,-0.26086956521739135,99.69,9988496055613.135
1723,21096400,52,405700,13500000,22,20,15,0.28846153846153844,0.38461538461538464,0.3076923076923077,0.019230769230769232,1370000.0,6.0,1054820.0,2.6,가공식품,본  점,0.26,,0.059905955518477084,1.0,0.1,0.6730769230769231,0.11538461538461539,,3등급고객,0.5192307692307693,14.577126792479408,상품군미지정,,3.0,2,1.0,가전,식품,토,summer,8,2.0,0.69,0.34615384615384615,0.05,1,4,6,1520000.0,2,17755900.0,44,0.021739130434782608,0.0,128600.0,0.0,0.0,0.057692307692307696,0.8660956371703229,1895463.3981497744,2.3636363636363638,0.21052631578947367,0.1111111111111111,0.3333333333333333,1.1555856070684627,0.7272727272727273,0.9,0.36538461538461536,0.2692307692307692,88.46,9632103033600.0
1724,52453940,62,846031,14490000,25,28,11,0.3870967741935484,0.1774193548387097,0.3709677419354839,0.06451612903225806,34235000.0,8.0,1873355.0,2.2142857142857144,시티웨어,영등포점,0.14,26.0,0.04115877663336634,3.0,0.4,0.6774193548387096,0.12903225806451613,,2등급고객,0.8064516129032258,36.24446512888964,시니어,,4.0,1,2.0,의류,식품,목,fall,10,10.0,0.39,0.3064516129032258,0.03571428571428571,0,11,7,2225000.0,2,41613940.0,25,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.6685598832041978,3507911.8278143224,2.48,0.5531914893617021,0.0,0.3448275862068966,2.2495485410408813,0.6363636363636364,0.42857142857142855,0.532258064516129,-0.06451612903225806,98.39,27681806663817.855
1725,14623000,19,769632,5980000,8,12,19,0.0,0.15789473684210525,0.10526315789473684,0.7368421052631579,8990000.0,5.0,1218583.3333333333,1.5833333333333333,디자이너,본  점,-0.44,0.0,0.020447240648293785,4.0,0.53,0.631578947368421,0.2631578947368421,1.0,수면고객,0.631578947368421,10.104156400448721,디자이너부틱,,4.0,2,2.0,화장품,명품,일,fall,1,,0.47,0.2631578947368421,0.08333333333333333,0,13,3,9768000.0,7,13463000.0,113,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.13677084045681462,2585509.496545148,2.375,0.6666666666666666,0.0,1.0,3.1611843193512303,0.18181818181818182,0.8333333333333334,0.7368421052631579,-0.47368421052631576,73.68,7882511409722.22
1726,2425000,1,2425000,2425000,1,1,0,0.0,0.0,1.0,0.0,,,2425000.0,1.0,화장품,일산점,0.02,0.0,0.0,,1.0,1.0,0.0,,신규고객,1.0,1.675619180133225,,,1.0,1,3.0,화장품,화장품,수,fall,9,,0.0,1.0,1.0,0,0,1,,0,2425000.0,103,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,1.0,-0.48535879389016523,0.0,0.0,0.0,1.0,0.0,0.0
1727,86119200,10,8611920,45210000,8,7,47,0.3,0.1,0.3,0.3,,,12302742.857142856,1.4285714285714286,일용잡화,잠실점,0.08,,0.0,,0.7,0.2,0.0,,수면고객,0.7,59.506384865042975,,2.0,,1,4.0,가전,남성의류,월,fall,10,,0.0,0.3,0.14285714285714285,3,0,3,,0,19865200.0,20,0.2,0.0,0.0,0.0,0.0,0.6,0.13139926984923223,13823088.06420138,1.25,0.4,1.0,0.0,-0.48535879389016523,0.0,0.42857142857142855,0.4,0.19999999999999996,90.0,248493365839591.78
1728,59797000,38,1573605,57200000,17,27,11,0.34210526315789475,0.42105263157894735,0.13157894736842105,0.10526315789473684,118855800.0,13.0,2214703.703703704,1.4074074074074074,디자이너,본  점,-0.07,66.0,0.004264427981336857,3.0,0.74,0.7368421052631579,0.34210526315789475,,2등급고객,0.868421052631579,41.31835056265008,디자이너부틱,,6.0,2,2.0,가전,의류,화,summer,5,,0.37,0.26315789473684215,0.03703703703703704,0,15,3,12648000.0,7,50993000.0,51,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,-0.8567954914126127,15611388.577261213,2.235294117647059,0.8947368421052632,0.0,0.3333333333333333,4.376698690431696,0.7272727272727273,0.5555555555555556,0.5263157894736842,-0.05263157894736842,94.74,331006744226282.56
1729,70058360,418,167604,18936000,67,46,7,0.2631578947368421,0.22966507177033493,0.23684210526315788,0.2703349282296651,,,1523007.8260869565,9.08695652173913,농산물,분당점,0.32,,0.3781620066470297,2.0,0.02,0.6650717703349283,0.0,,1등급고객,0.9354066985645934,48.40871412151683,,,2.0,1,1.0,의류,식품,금,fall,11,1.0,0.7,0.2990430622009569,0.021739130434782608,3,6,19,34289000.0,5,64495560.0,3,0.0,0.0,626800.0,0.0,0.0,0.011961722488038277,0.5793127329843291,1025298.6194621205,6.2388059701492535,0.0070921985815602835,0.0,0.3333333333333333,-0.48535879389016523,1.0,3.0869565217391304,0.4688995215311005,0.062200956937799035,99.76,8893616790360.494
1730,240500,26,9250,36000,4,19,17,0.19230769230769232,0.2692307692307692,0.19230769230769232,0.34615384615384615,,,12657.894736842105,1.368421052631579,가공식품,분당점,-0.2,,0.9501039501039501,1.0,0.0,0.9615384615384616,0.0,,3등급고객,0.7692307692307693,0.166179964050326,,,,3,1.0,기타,식품,월,fall,1,,1.0,0.2692307692307693,0.05263157894736842,0,0,6,,0,219500.0,3,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.5675675675675675,8631.62788817961,6.5,0.0,0.0,0.0,-0.48535879389016523,0.45454545454545453,0.5263157894736842,0.5769230769230769,-0.1538461538461538,61.54,463869806.09418297
1731,3784400,4,946100,1654400,3,3,40,0.25,0.75,0.0,0.0,,,1261466.6666666667,1.3333333333333333,농산물,강남점,-0.01,0.0,0.30520029595180215,5.0,0.25,0.5,0.0,,수면고객,0.25,2.6149332887819283,,,1.0,2,2.0,의류,기타,토,summer,6,,0.0,0.5,0.33333333333333337,0,1,2,,0,1260000.0,148,0.0,1.0,0.0,0.0,0.0,1.0,0.33294577740196596,647705.8282893555,1.3333333333333333,0.0,0.0,1.0,-0.48535879389016523,0.0,0.6666666666666666,0.75,-0.5,25.0,102548302222.22223
1732,105133200,235,447375,16566000,75,25,13,0.2936170212765957,0.225531914893617,0.2936170212765957,0.18723404255319148,,,4205328.0,9.4,농산물,분당점,-1.09,34.0,0.24036517484486347,4.0,0.07,0.676595744680851,0.0,,1등급고객,0.225531914893617,72.64462119125045,,,10.0,1,1.0,명품,식품,일,fall,1,4.0,0.47,0.5574468085106383,0.04,5,4,28,25344000.0,2,83106260.0,18,0.01702127659574468,1.0,1943260.0,0.0,0.0,0.02127659574468085,0.5075226474605548,1568184.988468079,3.1333333333333333,0.04938271604938271,0.16666666666666666,0.8333333333333334,-0.48535879389016523,1.0,2.24,0.5361702127659574,-0.07234042553191489,99.57,16359446501544.0
1733,5709500,5,1141900,4927000,4,5,44,0.2,0.2,0.4,0.2,,,1141900.0,1.0,시티웨어,강남점,-0.0,,0.038970137490148,3.0,0.4,0.6,0.0,,수면고객,0.6,3.9451330758641845,,,,3,2.0,의류,식품,수,fall,9,1.0,0.4,0.4,0.2,0,1,1,,0,5447000.0,110,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2125576.639408704,1.25,0.6,0.0,0.3333333333333333,-0.48535879389016523,0.09090909090909091,0.4,0.4,0.19999999999999996,40.0,3614460840000.0
1734,63458000,11,5768909,19500000,4,9,34,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.36363636363636365,,,7050888.888888889,1.2222222222222223,화장품,잠실점,0.01,38.0,0.0,,0.64,0.7272727272727273,0.0,1.0,수면고객,0.6363636363636364,43.84801729191513,,,8.0,1,4.0,화장품,화장품,금,fall,2,,0.09,0.45454545454545453,0.11111111111111112,0,2,3,,0,63008000.0,15,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.4156292350846229,6352183.537249935,2.75,1.0,0.0,0.9,-0.48535879389016523,0.36363636363636365,0.1111111111111111,0.5454545454545454,-0.09090909090909088,90.91,36863475876543.22
1735,1646210,6,274368,1449000,4,2,40,0.6666666666666666,0.0,0.0,0.3333333333333333,,,823105.0,3.0,가공식품,분당점,-0.15,0.0,0.11979638077766507,1.0,0.17,1.0,0.0,,수면고객,0.3333333333333333,1.137493216712213,,,1.0,1,1.0,화장품,식품,일,spring,4,,0.67,0.6666666666666666,0.5,0,0,4,,0,1646210.0,267,0.0,0.0,0.0,0.0,0.0,0.5,0.08918060271775775,576766.2757969354,1.5,0.0,0.0,1.0,-0.48535879389016523,0.0,0.0,1.0,-1.0,83.33,457374927025.0
1736,490133230,215,2279689,124388600,67,31,11,0.2744186046511628,0.3116279069767442,0.20930232558139536,0.20465116279069767,1528600.0,2.0,15810749.35483871,6.935483870967742,가공식품,분당점,-0.28,67.0,0.01943691922296311,2.0,0.21,0.6186046511627907,0.009302325581395349,1.0,1등급고객,0.4372093023255814,338.67077979738116,토들러,4.0,10.0,1,3.0,명품,식품,토,fall,6,5.0,0.55,0.3627906976744186,0.03225806451612903,9,19,17,370326800.0,18,440983330.0,8,0.014084507042253521,11.0,0.0,0.0,0.0,0.018604651162790697,0.2055334628096936,10417335.390966348,3.208955223880597,0.11363636363636363,0.28,0.4,0.2204237441565565,1.0,0.9354838709677419,0.5395348837209303,-0.0790697674418605,99.53,819397178085799.6
1737,91629440,61,1502122,17600000,34,24,13,0.32786885245901637,0.29508196721311475,0.29508196721311475,0.08196721311475409,,,3817893.3333333335,2.5416666666666665,기타,본  점,0.35,58.0,0.023626358515341794,4.0,0.36,0.5245901639344263,0.0,,2등급고객,0.9508196721311475,63.31383386757383,,,7.0,4,2.0,명품,의류,금,fall,10,1.0,0.21,0.4262295081967213,0.04166666666666667,1,11,9,56491000.0,12,78394640.0,3,0.0,1.0,0.0,0.0,0.0,0.09836065573770492,0.6491302358717896,2905321.33779141,1.7941176470588236,0.5294117647058824,0.0,0.45,-0.48535879389016523,0.9090909090909091,1.4583333333333333,0.47540983606557374,0.049180327868852514,78.69,27415165264147.215
1738,58942550,59,999026,12980000,31,29,12,0.2033898305084746,0.3559322033898305,0.0847457627118644,0.3559322033898305,5880000.0,1.0,2032501.7241379311,2.0344827586206895,기타,동래점,-0.65,,0.018698715953076345,2.0,0.2,0.4745762711864407,0.01694915254237288,1.0,2등급고객,0.8983050847457628,40.72794528080891,피혁,1.0,4.0,2,2.0,남성의류,의류,화,fall,1,8.0,0.29,0.22033898305084745,0.034482758620689655,1,11,7,3000000.0,2,16377150.0,0,0.0,0.0,0.0,0.0,0.0,0.15254237288135594,0.08824270412460947,2442113.0815700386,1.903225806451613,0.5106382978723404,0.045454545454545456,0.45454545454545453,-0.10813019596864155,0.7272727272727273,0.5517241379310345,0.559322033898305,-0.11864406779661013,94.92,15237856774800.475
1739,118026900,50,2360538,11525000,19,32,10,0.26,0.24,0.26,0.24,6200000.0,3.0,3688340.625,1.5625,화장품,잠실점,-0.06,22.0,0.017190996289828845,5.0,0.68,0.54,0.06,,2등급고객,0.9,81.55387109759428,L/C골프의류,,18.0,3,3.0,화장품,화장품,금,fall,10,1.0,0.14,0.30000000000000004,0.03125,10,5,4,,0,109006900.0,7,0.19148936170212766,2.0,0.0,0.0,0.0,0.08,0.5035928250254815,3043505.641350891,2.6315789473684212,0.5454545454545454,0.32432432432432434,0.5675675675675675,0.5402314567089773,0.8181818181818182,0.4375,0.46,0.08000000000000002,82.0,21358394953037.098
1740,178644910,55,3248089,40500000,23,23,13,0.34545454545454546,0.09090909090909091,0.2545454545454545,0.3090909090909091,3275000.0,1.0,7767170.0,2.391304347826087,가공식품,잠실점,0.35,58.0,0.012541023419027164,3.0,0.33,0.4909090909090909,0.01818181818181818,,2등급고객,0.7272727272727273,123.43952067182423,N/B골프의류,,7.0,1,3.0,예체능,식품,월,fall,12,,0.38,0.18181818181818182,0.043478260869565216,4,4,7,,0,158087390.0,14,0.07407407407407407,1.0,99000.0,1.0,0.0,0.14545454545454545,0.9045008335250078,8141002.179475533,2.391304347826087,0.30303030303030304,0.25,0.375,-0.009722735641287549,0.5454545454545454,0.8695652173913043,0.45454545454545453,0.09090909090909088,98.18,126283232255286.95
1741,216002870,281,768693,20000000,84,128,2,0.2099644128113879,0.3701067615658363,0.199288256227758,0.2206405693950178,24120000.0,5.0,1687522.421875,2.1953125,기타,본  점,-0.09,13.0,0.1776315286921882,5.0,0.25,0.5338078291814946,0.017793594306049824,2.0,vip고객,0.797153024911032,149.25301110755612,트래디셔널,6.0,39.0,1,2.0,남성의류,식품,화,fall,6,15.0,0.33,0.17437722419928825,0.0078125,8,19,9,,0,119129170.0,2,0.0,2.0,0.0,0.0,0.0,0.0035587188612099642,0.6571427500014236,2085908.5873199084,3.3452380952380953,0.13157894736842105,0.06557377049180328,0.47540983606557374,-0.1434953770237844,1.0,0.8046875,0.5409252669039146,-0.0818505338078292,99.64,9603134585204.293
1742,37254500,22,1693386,5915000,14,12,29,0.18181818181818182,0.13636363636363635,0.5909090909090909,0.09090909090909091,65000.0,1.0,3104541.6666666665,1.8333333333333333,캐주얼,안양점,0.24,,0.0,,0.59,0.045454545454545456,0.045454545454545456,,수면고객,1.0,25.742001957226073,유니섹스캐주얼,2.0,,2,2.0,예체능,의류,목,fall,9,,0.23,0.45454545454545453,0.08333333333333333,5,0,4,,0,15929000.0,5,0.2857142857142857,1.0,0.0,0.0,0.0,0.09090909090909091,0.6575984109302232,1901629.7517293785,1.5714285714285714,1.0,0.8571428571428571,0.0,0.42627698442018364,0.36363636363636365,1.1666666666666667,0.36363636363636365,0.2727272727272727,72.73,4461237394097.224
1743,57624870,75,768332,14954600,29,16,21,0.17333333333333334,0.05333333333333334,0.18666666666666668,0.5866666666666667,,,3601554.375,4.6875,기타,분당점,1.55,53.0,0.06519789111888669,3.0,0.12,0.7066666666666667,0.0,,2.5등급고객,0.72,39.81745873182832,,1.0,6.0,1,2.0,남성의류,식품,목,fall,12,4.0,0.57,0.28,0.0625,0,1,15,,0,35454150.0,3,0.0,1.0,0.0,0.0,0.0,0.02666666666666667,0.4276177976627106,2436884.411320168,2.586206896551724,0.0196078431372549,0.125,0.875,-0.48535879389016523,0.2727272727272727,2.75,0.25333333333333335,0.49333333333333335,98.67,21755492521724.6
1744,207410110,209,992393,48000000,70,43,8,0.20574162679425836,0.24401913875598086,0.2727272727272727,0.27751196172248804,,,4823490.930232558,4.8604651162790695,기타,분당점,-0.14,56.0,0.12698209359225546,4.0,0.12,0.7081339712918661,0.0,,1등급고객,0.645933014354067,143.31561174001732,,1.0,13.0,2,2.0,명품,식품,토,fall,1,10.0,0.5,0.18660287081339716,0.023255813953488372,1,8,19,71367000.0,3,130980910.0,4,0.0,3.0,1610960.0,0.0,0.0,0.023923444976076555,0.22487963580945983,4079562.034797478,2.9857142857142858,0.045454545454545456,0.07142857142857142,0.7857142857142857,-0.48535879389016523,1.0,1.5813953488372092,0.5119617224880383,-0.02392344497607657,99.04,78184183689854.98
1745,3707500,4,926875,1725000,3,1,0,0.0,1.0,0.0,0.0,,,3707500.0,4.0,수산품,본  점,-0.01,,0.5174915711395819,5.0,0.25,0.25,0.0,,신규고객,0.0,2.561797158904714,,,,1,2.0,예체능,식품,일,summer,6,,0.25,1.0,1.0,0,0,4,,0,1982500.0,211,0.25,0.0,0.0,0.0,0.0,1.0,0.0,825322.7868537254,1.3333333333333333,0.0,1.0,0.0,-0.48535879389016523,0.0,0.0,1.0,-1.0,75.0,0.0
1746,20484860,104,196970,4800000,49,34,9,0.25961538461538464,0.14423076923076922,0.25961538461538464,0.33653846153846156,1030000.0,4.0,602495.8823529412,3.0588235294117645,기타,강남점,0.37,,0.3007274640881119,2.0,0.02,0.6153846153846154,0.038461538461538464,,1등급고객,0.6538461538461539,14.154566729213977,상품군미지정,,5.0,1,1.0,명품,식품,화,fall,12,2.0,0.59,0.16346153846153844,0.029411764705882356,0,7,13,,0,12985660.0,26,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.17548911732860267,637554.4672151409,2.122448979591837,0.14634146341463414,0.0,0.16666666666666666,0.1581488143289046,0.8181818181818182,0.8235294117647058,0.4326923076923077,0.13461538461538458,99.04,1633965358165.3975
1747,270788890,163,1661282,35300000,37,38,9,0.11042944785276074,0.4233128834355828,0.147239263803681,0.31901840490797545,,,7126023.421052632,4.2894736842105265,농산물,본  점,-1.09,16.0,0.07275704701178841,4.0,0.16,0.7361963190184049,0.0,,1등급고객,0.9263803680981595,187.10888983545814,,1.0,20.0,1,2.0,화장품,식품,목,fall,1,1.0,0.52,0.2883435582822086,0.026315789473684213,3,7,10,,0,240405890.0,3,0.0,0.0,943650.0,0.0,0.0,0.05521472392638037,0.47756652793251597,4823125.689112789,4.405405405405405,0.05405405405405406,0.14814814814814814,0.7407407407407407,-0.48535879389016523,0.8181818181818182,1.763157894736842,0.5030674846625767,-0.006134969325153339,99.39,86197954162285.7
1748,24691000,12,2057583,11753000,8,6,45,0.25,0.3333333333333333,0.3333333333333333,0.08333333333333333,,,4115166.6666666665,2.0,기타,본  점,0.08,0.0,0.011178162083350209,2.0,0.17,0.5833333333333334,0.0,,수면고객,0.75,17.060912650172973,,,1.0,1,3.0,화장품,기타,목,fall,8,1.0,0.33,0.4166666666666667,0.16666666666666666,0,3,3,13503000.0,3,22091000.0,10,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,1.0,3678083.7762551736,1.5,0.3333333333333333,0.0,0.5,-0.48535879389016523,0.18181818181818182,1.5,0.25,0.5,91.67,27416802805555.56
1749,47878150,61,784888,5950000,39,13,26,0.36065573770491804,0.11475409836065574,0.01639344262295082,0.5081967213114754,5950000.0,1.0,3682934.6153846155,4.6923076923076925,기타,미아점,-0.05,0.0,0.013997825730526346,2.0,0.23,0.18032786885245902,0.01639344262295082,,3등급고객,0.5081967213114754,33.08269956671982,유니섹스캐주얼,6.0,2.0,2,2.0,생활용품,의류,수,fall,12,4.0,0.33,0.2786885245901639,0.07692307692307693,10,1,16,3975000.0,2,16092710.0,12,0.11666666666666667,6.0,0.0,0.0,0.0,0.09836065573770492,0.5462264101683126,1563556.7597099394,1.564102564102564,0.5862068965517241,0.7222222222222222,0.1111111111111111,0.3561511553193877,0.18181818181818182,1.7692307692307692,0.5409836065573771,-0.08196721311475413,95.08,29279414759855.625
1750,2786100,7,398014,2012500,3,3,3,1.0,0.0,0.0,0.0,,,928700.0,2.3333333333333335,피혁잡화,강남점,-0.12,,0.04264024981156455,3.0,0.0,0.2857142857142857,0.0,,2.5등급고객,0.14285714285714285,1.9251309681522384,,,,1,1.0,의류,여성의류,일,spring,4,2.0,0.29,0.5714285714285714,0.3333333333333333,0,0,4,,0,2142100.0,260,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.10681597932593949,719522.8428817055,2.3333333333333335,0.8333333333333334,0.0,0.8,-0.48535879389016523,0.0,0.0,1.0,-1.0,85.71,592615646666.6666
1751,2800000,2,1400000,1738000,2,2,88,0.5,0.0,0.5,0.0,,,1400000.0,1.0,농산물,잠실점,0.02,,0.3792857142857143,5.0,0.5,0.5,0.0,,수면고객,1.0,1.9347355481950639,,,,1,2.0,의류,식품,화,fall,11,,0.0,0.5,0.5,0,1,1,,0,1062000.0,53,0.0,1.0,0.0,0.0,0.0,1.0,0.6207142857142857,478004.1840821061,1.0,0.0,0.0,1.0,-0.48535879389016523,0.0,0.0,0.5,0.0,50.0,114244000000.0
1752,1380000,2,690000,1320000,1,1,0,1.0,0.0,0.0,0.0,,,1380000.0,2.0,기타,인천점,-0.05,,0.9565217391304348,5.0,0.0,0.5,0.0,,신규고객,0.0,0.9535482344675672,,,,1,2.0,식품,기타,토,spring,3,,0.5,1.0,1.0,0,0,2,,0,1380000.0,296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,890954.5442950499,2.0,0.0,0.0,0.0,-0.48535879389016523,0.0,0.0,1.0,-1.0,50.0,0.0
